19.09.2023 00:00:00.025 GMT+0300,1.11131,1.1104,0.9,9
19.09.2023 00:00:00.126 GMT+0300,1.11139,1.1104100000000001,9,9
19.09.2023 00:04:41.229 GMT+0300,1.11261,1.1100700000000001,9,9
19.09.2023 00:05:00.251 GMT+0300,1.11274,1.1102,9,9
19.09.2023 00:05:00.459 GMT+0300,1.1127200000000002,1.1102,9,9
19.09.2023 00:05:01.197 GMT+0300,1.11271,1.11019,9,9
19.09.2023 00:05:05.840 GMT+0300,1.1126500000000001,1.1101100000000002,9,9
19.09.2023 00:05:06.065 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:06.315 GMT+0300,1.1126200000000002,1.11008,9,9
19.09.2023 00:05:06.843 GMT+0300,1.11264,1.1101,9,9
19.09.2023 00:05:07.315 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:08.692 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:10.196 GMT+0300,1.11263,1.11009,9,9
19.09.2023 00:05:10.693 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:11.194 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:11.466 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:11.693 GMT+0300,1.11264,1.1101,9,9
19.09.2023 00:05:12.694 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:13.193 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:13.447 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:13.985 GMT+0300,1.11263,1.11009,9,9
19.09.2023 00:05:14.193 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:14.472 GMT+0300,1.11266,1.1101200000000002,9,9
19.09.2023 00:05:14.695 GMT+0300,1.1126500000000001,1.1101100000000002,9,9
19.09.2023 00:05:15.198 GMT+0300,1.11263,1.11009,9,9
19.09.2023 00:05:15.443 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:15.695 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:16.196 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:16.445 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:16.694 GMT+0300,1.11266,1.1101200000000002,9,9
19.09.2023 00:05:16.947 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:17.198 GMT+0300,1.1126500000000001,1.11013,9,9
19.09.2023 00:05:17.449 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:17.740 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:17.996 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:18.459 GMT+0300,1.11263,1.11009,9,9
19.09.2023 00:05:19.147 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:20.147 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:20.380 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:20.987 GMT+0300,1.11264,1.1101,9,9
19.09.2023 00:05:21.197 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:21.448 GMT+0300,1.1126500000000001,1.11013,9,9
19.09.2023 00:05:21.702 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:22.197 GMT+0300,1.1126500000000001,1.11013,9,9
19.09.2023 00:05:22.449 GMT+0300,1.11263,1.1101100000000002,9,9
19.09.2023 00:05:22.698 GMT+0300,1.11264,1.1101200000000002,9,9
19.09.2023 00:05:23.197 GMT+0300,1.11267,1.11013,9,9
19.09.2023 00:05:24.002 GMT+0300,1.1126500000000001,1.1101100000000002,9,9
19.09.2023 00:05:24.258 GMT+0300,1.11267,1.11013,9,9
19.09.2023 00:05:24.987 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:25.472 GMT+0300,1.11266,1.1101400000000001,9,9
19.09.2023 00:05:26.258 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:27.257 GMT+0300,1.11267,1.11013,9,9
19.09.2023 00:05:27.974 GMT+0300,1.1126200000000002,1.1101,9,9
19.09.2023 00:05:28.478 GMT+0300,1.1127,1.11016,9,9
19.09.2023 00:05:29.014 GMT+0300,1.1126500000000001,1.1101100000000002,9,9
19.09.2023 00:05:29.467 GMT+0300,1.11254,1.11,9,9
19.09.2023 00:05:30.005 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:05:31.260 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:33.467 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:35.000 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:35.467 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:35.969 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:37.466 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:37.967 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:38.030 GMT+0300,1.11253,1.10999,9,9
19.09.2023 00:05:38.248 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:41.282 GMT+0300,1.11253,1.10999,9,9
19.09.2023 00:05:42.095 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:47.467 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:48.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:49.467 GMT+0300,1.11254,1.11013,9,1.2
19.09.2023 00:05:51.014 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:51.468 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:52.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:53.469 GMT+0300,1.11254,1.11013,9,1.2
19.09.2023 00:05:54.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:54.280 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:05:54.383 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:54.662 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:55.015 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:55.469 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:05:56.005 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:05:56.508 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:00.015 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:00.472 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:03.203 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:03.306 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:11.003 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:11.473 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:16.012 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:16.149 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:19.085 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:19.188 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:22.263 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:22.368 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:32.149 GMT+0300,1.1124500000000002,1.11015,9,1.2
19.09.2023 00:06:32.214 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:33.234 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:33.338 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:47.974 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:48.524 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:50.351 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:51.019 GMT+0300,1.11243,1.10993,9,1.2
19.09.2023 00:06:51.070 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:51.496 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:52.007 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:06:52.313 GMT+0300,1.11244,1.10992,9,1.2
19.09.2023 00:06:52.389 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:06:52.490 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:54.020 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:55.059 GMT+0300,1.11243,1.10993,9,1.2
19.09.2023 00:06:55.160 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:06:58.472 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:58.996 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:07:00.023 GMT+0300,1.11243,1.10993,9,1.2
19.09.2023 00:07:00.125 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:07:00.475 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:07:01.475 GMT+0300,1.1124,1.1101400000000001,9,1.2
19.09.2023 00:07:01.998 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:07:04.000 GMT+0300,1.11238,1.1101400000000001,9,1.2
19.09.2023 00:07:04.385 GMT+0300,1.11239,1.10992,9,1.2
19.09.2023 00:07:04.487 GMT+0300,1.11239,1.11013,9,1.2
19.09.2023 00:07:07.050 GMT+0300,1.11239,1.10992,9,1.2
19.09.2023 00:07:07.129 GMT+0300,1.11238,1.1101400000000001,9,1.2
19.09.2023 00:07:38.840 GMT+0300,1.11238,1.11013,9,1.2
19.09.2023 00:07:39.092 GMT+0300,1.11239,1.11013,9,1.2
19.09.2023 00:07:39.383 GMT+0300,1.11239,1.1102100000000001,9,1.2
19.09.2023 00:07:39.591 GMT+0300,1.11248,1.1102100000000001,9,1.2
19.09.2023 00:07:42.071 GMT+0300,1.1125200000000002,1.1102200000000002,9,1.2
19.09.2023 00:07:42.286 GMT+0300,1.11253,1.1102200000000002,9,1.2
19.09.2023 00:07:47.551 GMT+0300,1.11227,1.1102100000000001,9,0.9
19.09.2023 00:07:49.053 GMT+0300,1.11225,1.1102200000000002,9,0.9
19.09.2023 00:07:49.292 GMT+0300,1.11246,1.1102100000000001,9,1.2
19.09.2023 00:07:50.697 GMT+0300,1.11239,1.1102100000000001,9,1.2
19.09.2023 00:07:52.567 GMT+0300,1.1124,1.1102200000000002,9,1.2
19.09.2023 00:07:56.550 GMT+0300,1.11233,1.1102200000000002,9,1.2
19.09.2023 00:08:11.665 GMT+0300,1.11246,1.1102200000000002,9,1.2
19.09.2023 00:08:19.507 GMT+0300,1.11249,1.1102200000000002,9,1.2
19.09.2023 00:08:20.610 GMT+0300,1.1124500000000002,1.1102100000000001,9,1.2
19.09.2023 00:08:20.808 GMT+0300,1.11251,1.1102100000000001,9,1.2
19.09.2023 00:08:22.952 GMT+0300,1.1126,1.1102200000000002,9,1.2
19.09.2023 00:08:24.002 GMT+0300,1.11254,1.1102200000000002,9,1.2
19.09.2023 00:08:24.501 GMT+0300,1.11251,1.1102200000000002,9,1.2
19.09.2023 00:08:25.580 GMT+0300,1.1125500000000001,1.1102100000000001,9,1.2
19.09.2023 00:08:27.069 GMT+0300,1.11251,1.1102200000000002,9,1.2
19.09.2023 00:08:34.269 GMT+0300,1.11251,1.1102100000000001,9,1.2
19.09.2023 00:08:34.370 GMT+0300,1.1125,1.11013,9,1.2
19.09.2023 00:08:35.013 GMT+0300,1.11249,1.11013,9,1.2
19.09.2023 00:08:35.125 GMT+0300,1.11249,1.1101200000000002,9,1.2
19.09.2023 00:08:35.277 GMT+0300,1.1125,1.1101200000000002,9,1.2
19.09.2023 00:08:35.379 GMT+0300,1.1125,1.11008,9,1.2
19.09.2023 00:08:36.017 GMT+0300,1.1125,1.1100700000000001,9,1.2
19.09.2023 00:08:36.091 GMT+0300,1.11249,1.1101200000000002,9,1.2
19.09.2023 00:08:36.193 GMT+0300,1.11249,1.11013,9,1.2
19.09.2023 00:08:36.244 GMT+0300,1.11251,1.11013,9,1.2
19.09.2023 00:08:36.423 GMT+0300,1.11251,1.1101200000000002,9,1.2
19.09.2023 00:08:37.011 GMT+0300,1.11251,1.1101100000000002,9,1.2
19.09.2023 00:08:37.134 GMT+0300,1.11251,1.1101200000000002,9,1.2
19.09.2023 00:08:37.270 GMT+0300,1.11249,1.11013,9,1.2
19.09.2023 00:08:37.321 GMT+0300,1.11249,1.1099700000000001,9,9
19.09.2023 00:08:37.485 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:08:38.001 GMT+0300,1.11251,1.10999,9,9
19.09.2023 00:08:38.124 GMT+0300,1.1125200000000002,1.1101200000000002,9,1.2
19.09.2023 00:08:38.269 GMT+0300,1.11249,1.11008,9,1.2
19.09.2023 00:08:38.327 GMT+0300,1.11249,1.1101200000000002,9,1.2
19.09.2023 00:08:38.485 GMT+0300,1.11251,1.1101200000000002,9,1.2
19.09.2023 00:08:39.051 GMT+0300,1.11251,1.11013,9,1.2
19.09.2023 00:08:39.153 GMT+0300,1.1125,1.11013,9,1.2
19.09.2023 00:08:39.354 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:08:40.059 GMT+0300,1.11251,1.1101200000000002,9,1.2
19.09.2023 00:08:40.360 GMT+0300,1.1125,1.1101200000000002,9,1.2
19.09.2023 00:08:40.511 GMT+0300,1.11248,1.1101200000000002,9,1.2
19.09.2023 00:08:41.018 GMT+0300,1.1124500000000002,1.1101100000000002,1.2,1.2
19.09.2023 00:08:41.119 GMT+0300,1.1124500000000002,1.1100700000000001,1.2,1.2
19.09.2023 00:08:41.269 GMT+0300,1.11246,1.1100700000000001,1.2,1.2
19.09.2023 00:08:42.538 GMT+0300,1.1124200000000002,1.1100700000000001,1.2,1.2
19.09.2023 00:08:42.589 GMT+0300,1.11243,1.11008,1.2,1.2
19.09.2023 00:08:45.310 GMT+0300,1.11246,1.11008,9,1.2
19.09.2023 00:08:45.361 GMT+0300,1.11247,1.1101200000000002,9,1.2
19.09.2023 00:08:45.462 GMT+0300,1.11246,1.11008,9,1.2
19.09.2023 00:08:45.784 GMT+0300,1.1124200000000002,1.1100700000000001,9,1.2
19.09.2023 00:08:46.054 GMT+0300,1.11239,1.10992,9,1.2
19.09.2023 00:08:46.270 GMT+0300,1.1124,1.1100700000000001,9,1.2
19.09.2023 00:08:46.399 GMT+0300,1.11238,1.11008,1.2,1.2
19.09.2023 00:08:46.542 GMT+0300,1.1124,1.11008,9.9,1.2
19.09.2023 00:08:49.851 GMT+0300,1.11247,1.1100700000000001,9,1.2
19.09.2023 00:08:49.952 GMT+0300,1.11246,1.10994,9,9
19.09.2023 00:08:50.054 GMT+0300,1.1124200000000002,1.11016,1.2,1.2
19.09.2023 00:08:50.155 GMT+0300,1.1124200000000002,1.10992,1.2,9
19.09.2023 00:08:50.256 GMT+0300,1.11234,1.10993,1.2,9
19.09.2023 00:08:50.357 GMT+0300,1.11234,1.1099100000000002,9,1.2
19.09.2023 00:08:50.809 GMT+0300,1.11237,1.10992,1.2,9
19.09.2023 00:08:51.358 GMT+0300,1.11237,1.10993,1.2,9
19.09.2023 00:08:56.460 GMT+0300,1.11243,1.1099700000000001,1.2,9
19.09.2023 00:08:56.511 GMT+0300,1.11249,1.1099700000000001,9,9
19.09.2023 00:08:56.562 GMT+0300,1.1125,1.11017,9,1.2
19.09.2023 00:08:56.663 GMT+0300,1.1125,1.11016,9,1.2
19.09.2023 00:08:56.873 GMT+0300,1.1125,1.11017,9,1.2
19.09.2023 00:08:57.031 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:08:57.158 GMT+0300,1.1125,1.11017,9,1.2
19.09.2023 00:08:57.977 GMT+0300,1.11247,1.11017,9,1.2
19.09.2023 00:08:58.208 GMT+0300,1.1125,1.11017,9,1.2
19.09.2023 00:08:59.157 GMT+0300,1.1124500000000002,1.11017,9,1.2
19.09.2023 00:08:59.369 GMT+0300,1.11249,1.11017,9,1.2
19.09.2023 00:08:59.996 GMT+0300,1.11246,1.11017,9,1.2
19.09.2023 00:09:00.209 GMT+0300,1.11251,1.11016,9,1.2
19.09.2023 00:09:01.005 GMT+0300,1.11246,1.11016,9,1.2
19.09.2023 00:09:01.260 GMT+0300,1.11247,1.11016,9,1.2
19.09.2023 00:09:01.464 GMT+0300,1.1125,1.11017,9,1.2
19.09.2023 00:09:01.998 GMT+0300,1.11239,1.11017,9,1.2
19.09.2023 00:09:02.260 GMT+0300,1.11236,1.11016,9,1.2
19.09.2023 00:09:02.463 GMT+0300,1.11248,1.11016,9,1.2
19.09.2023 00:09:03.014 GMT+0300,1.11246,1.11016,9,1.2
19.09.2023 00:09:03.260 GMT+0300,1.11247,1.10995,9,9
19.09.2023 00:09:03.334 GMT+0300,1.11247,1.11017,9,1.2
19.09.2023 00:09:03.999 GMT+0300,1.1124500000000002,1.11017,9,1.2
19.09.2023 00:09:04.214 GMT+0300,1.11251,1.11016,9,1.2
19.09.2023 00:09:04.467 GMT+0300,1.11247,1.11017,9,1.2
19.09.2023 00:09:05.159 GMT+0300,1.11246,1.11016,9,1.2
19.09.2023 00:09:05.470 GMT+0300,1.11246,1.10993,9,1.2
19.09.2023 00:09:10.382 GMT+0300,1.11248,1.10994,9,9
19.09.2023 00:09:13.395 GMT+0300,1.1125,1.10996,9,9
19.09.2023 00:09:22.035 GMT+0300,1.1124,1.10994,9,1.2
19.09.2023 00:09:22.239 GMT+0300,1.11249,1.1099700000000001,9,9
19.09.2023 00:09:30.714 GMT+0300,1.11249,1.10995,9,9
19.09.2023 00:09:30.950 GMT+0300,1.1125,1.10996,9,9
19.09.2023 00:09:35.407 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:40.853 GMT+0300,1.1125,1.10996,9,9
19.09.2023 00:09:41.078 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:51.029 GMT+0300,1.11248,1.10996,9,9
19.09.2023 00:09:51.282 GMT+0300,1.11247,1.10993,9,9
19.09.2023 00:09:51.486 GMT+0300,1.11236,1.10982,9,9
19.09.2023 00:09:52.241 GMT+0300,1.11237,1.1098299999999999,9,9
19.09.2023 00:09:52.788 GMT+0300,1.11238,1.10984,9,9
19.09.2023 00:09:52.987 GMT+0300,1.11238,1.10986,9,9
19.09.2023 00:09:53.272 GMT+0300,1.11239,1.1098700000000001,9,9
19.09.2023 00:09:53.488 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:54.163 GMT+0300,1.1125,1.10996,9,9
19.09.2023 00:09:54.389 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:09:54.976 GMT+0300,1.11244,1.10992,9,9
19.09.2023 00:09:56.999 GMT+0300,1.1125,1.10998,9,9
19.09.2023 00:10:00.002 GMT+0300,1.11239,1.1098700000000001,9,9
19.09.2023 00:10:01.195 GMT+0300,1.11238,1.10986,9,9
19.09.2023 00:10:07.475 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:10.017 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:11.976 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:12.476 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:12.977 GMT+0300,1.11251,1.1099700000000001,9,9
19.09.2023 00:10:13.475 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:10:14.000 GMT+0300,1.11251,1.1099700000000001,9,9
